,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address,Price
1094,65579.37801666939,5.952556523375713,5.8280721759664464,2.33,41260.29961594768,"USNV Cervantes
FPO AA 22656-4184",1063130.9464812137
1095,52157.74004715063,6.257201541734626,6.053602092692602,2.36,44782.56826676076,"PSC 9607, Box 4025
APO AE 44132",876763.5840599823
1096,82710.58981580997,6.236986666759157,5.086433684044206,4.43,44768.68811023918,"USNS Barrera
FPO AA 45323-4290",1459342.8867985625
1097,58229.76852938537,4.685216834496557,7.854513277603633,5.03,44972.03135872077,"19565 Figueroa Fords Suite 876
North Chasetown, GU 62357",1251430.920318619
1098,71739.61218172341,6.571495852577754,7.719301233890072,5.18,37030.72731046206,"97852 Julie Ridge
Colemanborough, NC 47602-0807",1628751.934587902
1099,81844.02711220956,6.161583148382218,6.214868824630897,3.09,36242.10574764058,"USNV Thomas
FPO AP 37448-8621",1504026.2696593627
1100,94392.89787507372,7.039620140578903,8.287279331290447,6.32,41462.12742129793,"76991 Brenda Drive
Rodriguezberg, MH 98017",2142896.5564072616
1101,73047.32581289779,6.458334702906133,7.518636117037063,6.04,47053.45906375077,"774 Jonathan Centers Apt. 640
Mcdonaldshire, AZ 01673-7829",1703880.2199140803
1102,76541.47991577517,5.660339804445549,8.177654293293061,3.03,45686.082732624775,"60984 Jeffrey Walk
Lake Devinport, NJ 48846-8791",1734814.160325652
1103,56252.24323883094,5.479987313815736,6.404475409246553,4.16,44305.7221635636,"396 Blackwell Parks Suite 376
Ramosmouth, OR 84067",945079.5323020808
1104,82551.53960623659,7.746032248755581,5.216144084277786,4.43,40086.08586229728,"USNV Murphy
FPO AE 22020-0133",1599911.367564835
1105,71850.31215975684,6.121209663450959,6.723680569222332,2.2,44013.32405738123,"29275 Wade Bypass Apt. 677
Lake Jonathantown, NM 62508",1371640.9317114232
1106,82848.55862942111,5.729198183447824,6.281916393472897,4.47,40338.110367363246,"66118 Torres Pike Apt. 446
West Kevinland, ME 01431-0177",1489540.134903209
1107,84898.79649054904,6.853310227417637,5.055857860913258,4.16,46066.86884683799,"94925 Fuller Forge
Port Willieville, NM 88528-0825",1658695.141283088
1108,60891.73221546553,6.5907288558151365,6.317399606302597,3.19,41217.11681862092,"0574 David Row
South Jacquelineshire, ME 75494-4722",1045348.229953654
1109,75072.99461337343,5.63539022351401,9.053748360712817,5.02,27494.29640724663,"031 Smith Valley
Lyonsbury, ND 76645",1420469.7265189183
1110,81785.7126551188,4.521073950673536,6.8478542156745625,3.17,56712.06901590776,"11947 Watson Village Suite 760
New Brettside, MD 61704",1530172.524842183
1111,50802.66614705415,6.799144502419027,6.911358154145822,4.18,23725.78271098917,"181 Peterson Vista
Gonzalezview, WY 90756-4263",764635.9979283088
1112,79618.23684602088,4.566166100869577,6.669888411446438,3.49,29636.507110556628,"862 Ryan Flat
West Larryborough, WV 11517",1072503.237943672
1113,79687.76186988202,6.010367683122686,7.337393909162745,6.09,20867.66988476458,"932 Schwartz Park Suite 892
South Brian, CT 50166",1360100.7192439777
1114,71020.73745967781,4.651052129435357,8.994340536332787,6.09,36788.48610822232,"076 Sheena Course Suite 578
Davidmouth, TX 36489",1162854.5519412763
1115,83729.79176626795,4.4031969975584095,5.213234052189499,3.19,12906.254845433785,"914 Beasley Pines Suite 756
Lake Phillip, VA 85426",624432.9659944219
1116,68935.21955714918,5.53496589474438,7.410784512956858,5.48,37908.346648138286,"863 Molly Cape
West Brandon, PW 07487-9904",1214104.9338822474
1117,87062.45740955429,6.698441641713012,6.945353087930613,2.31,15007.77286413728,"5347 Joseph Roads Apt. 119
North Jennifer, SC 42579",1442674.1845522542
1118,69513.53892073044,4.122901533148037,7.641107312416666,6.08,14054.05343322935,"030 Jason Coves Apt. 387
Lake Christophershire, CA 88567",660364.9813358303
1119,77402.4015819687,5.6487001805339645,7.856053643649667,6.14,39351.015622817904,"031 Garza Springs Suite 573
Perryville, CA 13499-5935",1680252.7373371338
1120,67389.9048162452,6.269637254435481,5.908484845433103,2.35,34710.20612449623,"1004 Williams Tunnel
Crystalfurt, IL 10547-7173",1109639.9956683936
1121,76161.6336770826,5.461126676735522,6.73812855008945,3.15,13801.920759997956,"43204 Daniel Forks Apt. 619
Port John, NJ 56009",715460.4683462611
1122,76749.34843874339,6.281779968155928,7.56686535639196,5.21,21136.203770718635,"USNV Holland
FPO AP 95761",1303106.7871561598
1123,70126.14994577461,6.263150571364312,7.550648510863535,5.26,33017.5860579914,"23205 Meza Center Suite 281
South Michael, WV 08957",1270963.5632637104
1124,75706.6805178811,6.648659913169597,6.958953150127223,4.19,30523.422619406632,"3638 Michael Park Apt. 771
Dawsonstad, WA 90188",1530848.0941090384
1125,86611.17801807851,4.849506719000537,8.303301694366606,3.01,45359.02795369843,"4800 Flores Inlet Apt. 293
South Mary, MO 35793",1668670.6558120956
1126,71714.70067643434,5.32201862753574,5.229619480723949,3.22,28294.09414772164,"14889 Morrison Light
North Nicole, DC 75835-8124",853142.8085249789
1127,79843.92058003835,6.326602837602026,7.434332176213571,3.07,45902.57154960998,"9232 Christopher Centers Apt. 866
Wallacestad, AS 03708",1571848.2312462528
1128,65543.33854072282,3.945932445761973,7.424296722069673,6.38,28939.03884041068,"15144 Ponce Track Suite 937
West Brian, PR 23989-3606",749847.1904460201
1129,49991.736657106376,6.711817273505063,8.2972252560358,4.25,40067.903688158185,"11389 Andrew Rapids Suite 737
Marctown, MP 65890-2664",1218509.1453244926
1130,77545.92569418822,6.095807993405215,7.896170056741321,5.47,52740.40917402048,"67665 Sanchez Creek
Torresburgh, PR 48232-9088",1835564.6892077709
1131,63407.69779607318,4.998556608748372,6.338758114886208,4.06,36397.65320459205,"2476 Aguilar Springs
Barnesland, AR 68228-2219",826483.7133251166
1132,74521.17812746152,5.655710429301871,7.542399502132695,4.39,38533.83979167191,"USCGC Jones
FPO AP 54510-2694",1527961.8348630974
1133,54634.31765921675,5.743186901036234,8.045781570183259,6.3,41564.00629530107,"572 Kayla Port Suite 910
New Catherine, UT 56845",1179278.0943348084
1134,77287.1732190707,5.60092388627257,5.54675971799706,4.5,35041.73475806215,"2323 Jonathon Lodge
Lake Ashley, WV 40500-8885",1144711.1773279298
1135,63427.8105336403,5.164251654256018,8.730904572013621,6.0,31689.93323170185,"43885 Michael Lights Apt. 906
North Adam, AR 81654",1307173.871509329
1136,87295.08843219692,6.099807764170457,5.5483633341950345,2.36,23399.8522405304,"4782 Curtis Plaza
Taylorshire, WV 81216-5334",1116680.146113037
1137,54293.43886774861,4.772390466861938,9.802010413706904,3.26,35079.83030555246,"44863 Derek Station
Paulton, GA 56946",891661.6959126607
1138,55481.28674433764,5.733547355879343,9.699773328566298,3.46,42179.67004236304,"20960 Leonard Loaf Apt. 902
South Lisabury, MA 55466",1398979.2487082446
1139,52282.120668316114,6.925892347209803,6.784168099198138,3.05,45867.87467158226,"03508 Shannon Vista Suite 305
Romantown, AL 15977-0442",1137446.993396963
1140,65643.86247554424,6.350233498066994,7.095461431437461,6.12,48882.49036062337,"79881 Myers Fords
North Larry, WI 13795",1265927.359738196
1141,84123.99089605693,6.074465722191544,6.571698344385736,4.04,33946.37180517215,"1141 Murphy Lane Suite 361
North Kristenmouth, KS 53686",1459834.789435762
1142,74101.49304048994,6.284749965840177,6.874009026033251,3.46,34628.53932027815,"0896 James Rest Apt. 398
Olsonfort, PR 42737-3822",1337973.732015974
1143,79072.54069974822,5.460826102675087,6.367672416275577,4.44,34897.865156431784,"9808 Nicholas Turnpike
Port Meagan, IA 40443",1304789.2625824716
1144,61830.23950122861,6.099760912355622,6.5435423601471525,3.16,37688.39047927992,"70673 Christopher Mountains Apt. 785
West Mikeside, AR 76748",1054856.0326670024
1145,79037.5215744165,6.043842699330278,6.5723676986902335,2.24,30037.99134837165,"04705 Pacheco Fields
West Stephanie, SC 35286",1201785.6666717983
1146,80577.7306842991,5.900963185147144,7.690169183030464,5.15,36463.03326830585,"9947 Williams Mountains
West David, MT 44384",1505560.5399742462
1147,62207.47580558837,7.297532823289815,7.002864274301249,5.38,34317.538311429904,"2084 Carter Highway Suite 935
New Stevenmouth, DE 67121",1280431.5736478446
1148,69059.56222168457,5.886479915808683,6.9123363879364526,4.39,35742.17832926704,"PSC 5910, Box 8189
APO AE 58329",1356539.5070872393
1149,69610.97250172895,4.137278576168519,5.6276634340293565,4.04,39210.482621397336,"02315 Franklin Crescent Suite 962
North Peter, RI 58237",806121.8394432169
1150,75263.11564231526,3.607404726550796,7.960457540142803,5.36,30888.750475234952,"3554 Sydney Bridge Suite 219
Jennifermouth, NJ 82363-0193",1185160.8610785818
1151,57319.952660477175,6.735563720856223,7.309515328485888,6.19,44738.39585097909,"22200 Hughes Village
Richardsport, VT 50473-9001",1222799.3397221712
1152,65382.88832347801,5.396819180014767,7.6483861137540226,6.08,41723.05474122701,"945 Schneider Villages Apt. 519
West Brittneyburgh, ID 36371-1622",1165253.0327180624
1153,73380.58518737086,6.075001534057722,7.649167232926267,3.25,45900.77638329312,"411 Grant Path Apt. 491
Lake Julietown, NJ 46605-5958",1684554.7154528482
1154,64251.53719605351,4.808593948409619,5.7588669250449565,4.3,45172.757088714745,"PSC 1505, Box 9998
APO AA 09484",922514.0879743272
1155,58334.70599928874,5.895957276812463,8.225442731910123,4.18,23907.770992924736,"4062 Alexander Road
Floydchester, MN 54215",965074.8047437824
1156,88905.83825633029,6.1862991094590685,5.989111803157901,2.16,26964.694916233373,"0473 Morris Flats
New Leroyshire, HI 31260-9923",1462422.2560780605
1157,50813.70267013359,7.161978239268374,5.94227564553573,2.1,30767.313621642435,"49703 Joshua Camp
Port Brianbury, OH 78964",1107692.0033501994
1158,60757.08121028687,6.486568179113938,8.155915088372643,5.35,35561.08440735087,"86377 Vargas Burgs Suite 621
Jessicamouth, IN 55569-5931",1281378.1744748696
1159,89868.89192719842,4.504274579174531,7.234479886699996,5.45,30101.72457437895,"310 Paul Mill Suite 863
Pamelaland, AS 20202-1133",1421715.4153436075
1160,69120.09298780674,6.724576165342084,7.114040067024407,5.21,36631.92685736338,"Unit 6352 Box 4009
DPO AE 83854-5561",1481940.7615078837
1161,90864.87746126468,4.840861723152557,7.345925208364573,5.01,39183.03227726852,"851 Adams Points Apt. 622
West Michael, NE 23572",1629640.5300674946
1162,86818.56588531262,6.336434462116767,7.094253422095679,5.14,47663.14374751193,"51460 Mccarthy Rapids Apt. 936
Huberburgh, MO 90547-9553",1801916.3455730728
1163,79058.9399092003,5.0180972998842535,6.6847791897096975,3.35,35074.26481052186,"919 Sawyer Square Apt. 247
Port William, IA 71873",1366714.3755527297
1164,84708.41206301321,8.465513953092108,8.239426551992914,4.09,28218.623278323837,"39963 Dustin Garden Suite 315
Porterport, FL 25335-2659",1874895.6015691112
1165,53617.296441337865,5.767539240797513,6.704845785045411,3.24,24737.497096158542,"0302 Lawrence Flats
Underwoodbury, OH 73036",533386.7712388085
1166,70696.01737278223,5.8126147313571055,8.370577024213897,4.37,39616.98202148152,"6971 Christopher Springs Apt. 935
South Margaretville, AK 40625-2352",1511352.256003255
1167,82093.55911023574,4.988320965001019,6.780071587769296,2.43,30644.235894815298,"01582 Lowe Highway
Paulbury, NE 01852",1324022.0246243223
1168,77961.22193450348,5.043992564363089,6.400131740541246,2.33,23334.680278995544,"5071 Christopher Walks
East Michelle, DE 52994",1003701.0495827476
1169,72009.19847289937,6.327696005054718,6.861739180453397,3.49,59313.739116675046,"824 Katherine Creek
Lake Leslie, KY 06569-7910",1649947.1597520178
1170,71286.51244729891,6.422957742669321,7.357500686462379,4.2,36411.9740916696,"8059 Jones Run
New Kristen, MH 98525",1346049.6558665014
1171,63059.34425282199,3.979703619449743,8.483791649167287,4.3,25390.45913945253,"653 Odom Squares Apt. 489
Andrewview, NY 75475",925394.135004886
1172,84090.36174329597,6.4192987561687,6.882918440146657,2.06,25127.5488373984,"503 Edward Bypass Suite 138
Chambersborough, OR 12706-9089",1409033.070887529
1173,79575.25043671057,5.233785447064077,5.860112374379642,2.11,43679.484825566935,"978 Robles Knolls
Brewerborough, PW 55563-5751",1315568.1643761364
1174,69327.7024593916,7.533655940982848,6.904156350909818,4.34,31948.93659364618,"9443 Castro Club
Jamesside, MO 54659",1550181.074521719
1175,80744.44027526041,6.209654960593983,8.115599041971551,5.1,27185.757215158843,"837 Adams Rest
Lake Jonathan, NH 56323",1404896.3763019629
1176,67828.47985511489,5.0181145076981855,8.636107722808914,5.17,34981.39400136687,"920 Hernandez Vista
Randallstad, NM 54144-7957",1067871.6867719097
1177,52541.31984657048,4.885243249146622,7.225521822643057,3.2,41258.26229239284,"40374 Larry Spur Apt. 429
North Amber, DC 93748",842985.8528549682
1178,59695.57147423664,5.4453828503806205,6.032795264653433,2.04,20702.802670064808,"295 Angela Harbors
East Patriciaburgh, GA 95388",566848.7320986082
1179,67474.2798036669,3.2782275964055096,7.938421221124084,4.12,34971.539554478935,"6700 Burns Summit Apt. 752
Munozmouth, PR 33205",1013443.43789406
1180,75398.07680420559,5.9522152179316326,5.288572790348836,4.42,42304.31774044581,"57361 Johnson Streets Suite 293
New Michael, MI 08161",1216307.1456612044
1181,68562.02452784657,6.317285888076701,7.3056470490212675,3.22,35476.168797826984,"11493 Miles Port Apt. 517
Bradleymouth, IA 22614-9226",1336377.8252537115
1182,83149.78405294011,6.2975688991686924,5.585896781544468,3.45,45985.945747668025,"0306 Hernandez Club Apt. 883
Aguirrechester, HI 88830",1549873.8803569744
1183,52204.399475968,6.345546843490231,7.890650429358669,6.34,40056.27285741207,"030 Marc Pines
Port Michaelmouth, IL 71537",1154270.48491612
1184,99629.01358134775,5.431862976221986,7.351397521078645,5.45,36950.73905720722,"PSC 0420, Box 6835
APO AE 08359",1883481.075479004
1185,95212.4690909136,6.396503503603644,8.700428328462174,4.28,43890.03872305447,"983 Joseph Roads
North Clintonstad, MH 00999",2139725.5402821437
1186,62894.12724253671,6.775334135211033,6.641306833913999,4.22,20317.21375110656,"0551 Crystal Trafficway Apt. 141
Richardhaven, MT 91357",1012321.5738436627
1187,94712.11582194555,5.433654041378869,5.136280125637692,2.29,49411.887827032384,"9627 Marvin Roads Suite 413
Annetteberg, GU 40249",1714055.836800116
1188,61437.77627078918,6.812229726022236,6.564612633828085,2.15,24682.287039614497,"2387 Jones Street
Snowfort, AS 40184",912422.1464209496
1189,78394.33927753085,6.9897797477182815,6.620477995185026,2.42,36516.35897249384,"972 Joyce Viaduct
Lake William, TN 17778-6483",1573936.5644777217
1190,76230.12015487258,3.431500039154963,6.88874140840397,2.39,40690.51097893619,"Unit 7452 Box 4798
DPO AP 50889-3558",1046957.1170959196
1191,62974.425369061566,5.5423268136512815,7.83417276894695,3.12,48184.91635041066,"3754 Robert Mount Apt. 830
East Colleen, LA 80073",1447250.9990249784
1192,66252.14478922784,5.238126268858033,5.70967182645133,3.14,33656.23096067292,"38431 Gomez Motorway
Patriciahaven, AS 32966",664978.8737768901
1193,72899.65820300586,5.222040189615824,6.861010128658115,4.21,39311.14754251904,"039 Riley Divide
North Seanmouth, AK 27303-1827",1270928.0343699888
1194,60494.11984211753,5.288328664744683,6.771063983887004,3.08,31693.61016631476,"79749 Gabrielle Port
Irwinborough, NC 61780-4657",795082.8101752147
1195,62755.45276552434,6.109440990679572,6.796276850248362,3.07,41525.37769509764,"713 Jason Plaza Apt. 927
Coreymouth, MA 50325",1025705.1343197428
1196,73508.35912114003,6.271704719589737,6.772989766683903,3.49,34894.576334253186,"8580 Caleb Rapid Suite 109
Karenchester, AL 04190-4237",1126821.108811283
1197,68700.26772774284,6.994378692239187,6.578204659760172,2.26,22481.15895846364,"5168 Autumn Highway Apt. 269
East Breannaton, VA 79397-5860",1189466.7143340828
1198,74130.60632357746,6.919662892293178,8.266994398051075,3.24,49958.58099387747,"925 Angel Prairie
West Craig, WI 18104",1881075.4379420877
1199,64316.12886484672,6.208898546881211,6.441304335471384,4.39,38159.21410460011,"04197 Billy Green
Ericchester, TN 24477",1225796.4144416682
1200,73271.88723417037,5.895360319559464,6.809012996032309,3.33,39446.313057217776,"318 Hernandez Burgs Suite 441
North Brandi, NY 50592",1388218.5294499428
1201,75040.81543040722,6.452881100136423,7.506590888146594,5.11,34733.08699390569,"67722 Taylor Route Apt. 253
Samanthatown, NV 06426-8497",1765281.0932294582
1202,52141.35900884465,7.567152938351411,7.299796421721747,3.28,29595.431429952423,"4508 Nathan Turnpike
North Johnhaven, HI 10437-3329",912585.6211692464
1203,80857.44244883224,4.8019585180074005,8.837002371856517,3.12,44385.31240784277,"7652 Nicole Extension Suite 206
Lake Angela, KY 89831-0175",1573105.9811449796
1204,94923.40619394137,5.709271309970075,8.039282315927332,3.3,43818.81313955185,"8068 Curtis Glen
Anthonyfurt, VA 17191",1967637.286822351
1205,77864.51480385874,5.1199410493697455,6.929686494751393,3.4,25200.42394520401,"1217 Zachary Fort Suite 014
Jamesmouth, MN 35838",928563.8215523724
1206,54827.03231053513,7.04202651597944,7.844325516952147,6.01,45027.11400702167,"59647 Matthew Harbors
Sheilashire, OK 81154-7934",1198725.4871449017
1207,64720.05821164032,7.529197953847072,6.394185042971477,3.34,37203.71543996226,"800 Melanie Walks
Lisafurt, CO 51209",1447920.6803593482
1208,70841.99649001719,8.702959652056817,6.315200309683522,3.2,37145.63262714023,"7746 Daniel Fields Apt. 784
South Tara, GA 42833-4795",1621742.7482687838
1209,83470.58714688831,5.394285016646036,8.430838923186709,3.14,39220.94114264786,"8845 Lori Summit Apt. 799
Allenstad, OK 68168-8230",1694139.1266355356
